id,stimuli,dec,conf,dec_fct,stimuli_target,condition,relevance,questionnaire,extr,extr_prctl,extr_type,extr_pro,extr_pro_c,education,education_coarse,ATI,ATI_prctl,ATI_type,ATI_pro,stimuli_is_targeted,stimuli_is_targeted_fct,dec_correct,conf_full_range,conf_in_correct
_T-otbYiffZ3QBUmhdb6TKHNVwi18OqHLzyHNQJDrAcJS9o-xz1gpXRUh0YWkjdE,7,1,5,1,intr,"boosting, definition",boosting,without,2.375,0.16258948000326398,intr,0.337410519996736,0.08741051999673599,Graduate degree (MA/MSc/MPhil/other),Graduate/doctorate degree,3.7777777777777777,0.7880697379814923,affine,0.28806973798149227,TRUE,1,1,5,5
_T-otbYiffZ3QBUmhdb6TKHNVwi18OqHLzyHNQJDrAcJS9o-xz1gpXRUh0YWkjdE,9,1,5,1,intr,"boosting, definition",boosting,without,2.375,0.16258948000326398,intr,0.337410519996736,0.08741051999673599,Graduate degree (MA/MSc/MPhil/other),Graduate/doctorate degree,3.7777777777777777,0.7880697379814923,affine,0.28806973798149227,TRUE,1,1,5,5
_T-otbYiffZ3QBUmhdb6TKHNVwi18OqHLzyHNQJDrAcJS9o-xz1gpXRUh0YWkjdE,5,0,5,0,intr,"boosting, definition",boosting,without,2.375,0.16258948000326398,intr,0.337410519996736,0.08741051999673599,Graduate degree (MA/MSc/MPhil/other),Graduate/doctorate degree,3.7777777777777777,0.7880697379814923,affine,0.28806973798149227,TRUE,1,0,-5,1
_T-otbYiffZ3QBUmhdb6TKHNVwi18OqHLzyHNQJDrAcJS9o-xz1gpXRUh0YWkjdE,2,0,5,0,extr,"boosting, definition",boosting,without,2.375,0.16258948000326398,intr,0.337410519996736,0.08741051999673599,Graduate degree (MA/MSc/MPhil/other),Graduate/doctorate degree,3.7777777777777777,0.7880697379814923,affine,0.28806973798149227,FALSE,0,1,-5,1
_T-otbYiffZ3QBUmhdb6TKHNVwi18OqHLzyHNQJDrAcJS9o-xz1gpXRUh0YWkjdE,10,0,5,0,extr,"boosting, definition",boosting,without,2.375,0.16258948000326398,intr,0.337410519996736,0.08741051999673599,Graduate degree (MA/MSc/MPhil/other),Graduate/doctorate degree,3.7777777777777777,0.7880697379814923,affine,0.28806973798149227,FALSE,0,1,-5,1
_T-otbYiffZ3QBUmhdb6TKHNVwi18OqHLzyHNQJDrAcJS9o-xz1gpXRUh0YWkjdE,1,1,3,1,intr,"boosting, definition",boosting,without,2.375,0.16258948000326398,intr,0.337410519996736,0.08741051999673599,Graduate degree (MA/MSc/MPhil/other),Graduate/doctorate degree,3.7777777777777777,0.7880697379814923,affine,0.28806973798149227,TRUE,1,1,3,3
_T-otbYiffZ3QBUmhdb6TKHNVwi18OqHLzyHNQJDrAcJS9o-xz1gpXRUh0YWkjdE,6,0,5,0,extr,"boosting, definition",boosting,without,2.375,0.16258948000326398,intr,0.337410519996736,0.08741051999673599,Graduate degree (MA/MSc/MPhil/other),Graduate/doctorate degree,3.7777777777777777,0.7880697379814923,affine,0.28806973798149227,FALSE,0,1,-5,1
_T-otbYiffZ3QBUmhdb6TKHNVwi18OqHLzyHNQJDrAcJS9o-xz1gpXRUh0YWkjdE,8,1,4,1,extr,"boosting, definition",boosting,without,2.375,0.16258948000326398,intr,0.337410519996736,0.08741051999673599,Graduate degree (MA/MSc/MPhil/other),Graduate/doctorate degree,3.7777777777777777,0.7880697379814923,affine,0.28806973798149227,FALSE,0,0,4,4
_T-otbYiffZ3QBUmhdb6TKHNVwi18OqHLzyHNQJDrAcJS9o-xz1gpXRUh0YWkjdE,3,1,4,1,intr,"boosting, definition",boosting,without,2.375,0.16258948000326398,intr,0.337410519996736,0.08741051999673599,Graduate degree (MA/MSc/MPhil/other),Graduate/doctorate degree,3.7777777777777777,0.7880697379814923,affine,0.28806973798149227,TRUE,1,1,4,4
_T-otbYiffZ3QBUmhdb6TKHNVwi18OqHLzyHNQJDrAcJS9o-xz1gpXRUh0YWkjdE,4,0,5,0,extr,"boosting, definition",boosting,without,2.375,0.16258948000326398,intr,0.337410519996736,0.08741051999673599,Graduate degree (MA/MSc/MPhil/other),Graduate/doctorate degree,3.7777777777777777,0.7880697379814923,affine,0.28806973798149227,FALSE,0,1,-5,1
-njpVpgUj6wKilw7ZdeOoeOHf4MSM6KawULbU66mSTuVByLFX7L0NTY6Qb-usHVN,9,0,5,0,intr,"boosting, definition",boosting,without,1.125,0.008222732270220093,intr,0.4917772677297799,0.24177726772977992,Secondary school/GCSE,Secondary school/GCSE or less,3.111111111111111,0.5097921732922717,affine,0.009792173292271666,TRUE,1,0,-5,1
-njpVpgUj6wKilw7ZdeOoeOHf4MSM6KawULbU66mSTuVByLFX7L0NTY6Qb-usHVN,7,1,4,1,intr,"boosting, definition",boosting,without,1.125,0.008222732270220093,intr,0.4917772677297799,0.24177726772977992,Secondary school/GCSE,Secondary school/GCSE or less,3.111111111111111,0.5097921732922717,affine,0.009792173292271666,TRUE,1,1,4,4
-njpVpgUj6wKilw7ZdeOoeOHf4MSM6KawULbU66mSTuVByLFX7L0NTY6Qb-usHVN,8,0,5,0,extr,"boosting, definition",boosting,without,1.125,0.008222732270220093,intr,0.4917772677297799,0.24177726772977992,Secondary school/GCSE,Secondary school/GCSE or less,3.111111111111111,0.5097921732922717,affine,0.009792173292271666,FALSE,0,1,-5,1
-njpVpgUj6wKilw7ZdeOoeOHf4MSM6KawULbU66mSTuVByLFX7L0NTY6Qb-usHVN,5,0,5,0,intr,"boosting, definition",boosting,without,1.125,0.008222732270220093,intr,0.4917772677297799,0.24177726772977992,Secondary school/GCSE,Secondary school/GCSE or less,3.111111111111111,0.5097921732922717,affine,0.009792173292271666,TRUE,1,0,-5,1
-njpVpgUj6wKilw7ZdeOoeOHf4MSM6KawULbU66mSTuVByLFX7L0NTY6Qb-usHVN,6,0,5,0,extr,"boosting, definition",boosting,without,1.125,0.008222732270220093,intr,0.4917772677297799,0.24177726772977992,Secondary school/GCSE,Secondary school/GCSE or less,3.111111111111111,0.5097921732922717,affine,0.009792173292271666,FALSE,0,1,-5,1
-njpVpgUj6wKilw7ZdeOoeOHf4MSM6KawULbU66mSTuVByLFX7L0NTY6Qb-usHVN,2,0,5,0,extr,"boosting, definition",boosting,without,1.125,0.008222732270220093,intr,0.4917772677297799,0.24177726772977992,Secondary school/GCSE,Secondary school/GCSE or less,3.111111111111111,0.5097921732922717,affine,0.009792173292271666,FALSE,0,1,-5,1
-njpVpgUj6wKilw7ZdeOoeOHf4MSM6KawULbU66mSTuVByLFX7L0NTY6Qb-usHVN,10,0,5,0,extr,"boosting, definition",boosting,without,1.125,0.008222732270220093,intr,0.4917772677297799,0.24177726772977992,Secondary school/GCSE,Secondary school/GCSE or less,3.111111111111111,0.5097921732922717,affine,0.009792173292271666,FALSE,0,1,-5,1
-njpVpgUj6wKilw7ZdeOoeOHf4MSM6KawULbU66mSTuVByLFX7L0NTY6Qb-usHVN,1,0,5,0,intr,"boosting, definition",boosting,without,1.125,0.008222732270220093,intr,0.4917772677297799,0.24177726772977992,Secondary school/GCSE,Secondary school/GCSE or less,3.111111111111111,0.5097921732922717,affine,0.009792173292271666,TRUE,1,0,-5,1
-njpVpgUj6wKilw7ZdeOoeOHf4MSM6KawULbU66mSTuVByLFX7L0NTY6Qb-usHVN,3,1,4,1,intr,"boosting, definition",boosting,without,1.125,0.008222732270220093,intr,0.4917772677297799,0.24177726772977992,Secondary school/GCSE,Secondary school/GCSE or less,3.111111111111111,0.5097921732922717,affine,0.009792173292271666,TRUE,1,1,4,4
-njpVpgUj6wKilw7ZdeOoeOHf4MSM6KawULbU66mSTuVByLFX7L0NTY6Qb-usHVN,4,0,3,0,extr,"boosting, definition",boosting,without,1.125,0.008222732270220093,intr,0.4917772677297799,0.24177726772977992,Secondary school/GCSE,Secondary school/GCSE or less,3.111111111111111,0.5097921732922717,affine,0.009792173292271666,FALSE,0,1,-3,3
0-P4TbEL9QF_dQsZQxwfoPka8Nb6lxrHc9EXWJ3IQ94BTxNYZwi4ezuAuVNN-KR5,7,1,4,1,intr,"boosting, definition",boosting,without,3.875,0.7562982351619874,extr,0.25629823516198735,0.006298235161987353,College/A levels,College,2.888888888888889,0.4075506654302435,non-affine,0.09244933456975651,FALSE,0,0,4,4
0-P4TbEL9QF_dQsZQxwfoPka8Nb6lxrHc9EXWJ3IQ94BTxNYZwi4ezuAuVNN-KR5,1,1,5,1,intr,"boosting, definition",boosting,without,3.875,0.7562982351619874,extr,0.25629823516198735,0.006298235161987353,College/A levels,College,2.888888888888889,0.4075506654302435,non-affine,0.09244933456975651,FALSE,0,0,5,5
0-P4TbEL9QF_dQsZQxwfoPka8Nb6lxrHc9EXWJ3IQ94BTxNYZwi4ezuAuVNN-KR5,4,1,5,1,extr,"boosting, definition",boosting,without,3.875,0.7562982351619874,extr,0.25629823516198735,0.006298235161987353,College/A levels,College,2.888888888888889,0.4075506654302435,non-affine,0.09244933456975651,TRUE,1,1,5,5
0-P4TbEL9QF_dQsZQxwfoPka8Nb6lxrHc9EXWJ3IQ94BTxNYZwi4ezuAuVNN-KR5,5,1,4,1,intr,"boosting, definition",boosting,without,3.875,0.7562982351619874,extr,0.25629823516198735,0.006298235161987353,College/A levels,College,2.888888888888889,0.4075506654302435,non-affine,0.09244933456975651,FALSE,0,0,4,4
0-P4TbEL9QF_dQsZQxwfoPka8Nb6lxrHc9EXWJ3IQ94BTxNYZwi4ezuAuVNN-KR5,3,1,5,1,intr,"boosting, definition",boosting,without,3.875,0.7562982351619874,extr,0.25629823516198735,0.006298235161987353,College/A levels,College,2.888888888888889,0.4075506654302435,non-affine,0.09244933456975651,FALSE,0,0,5,5
0-P4TbEL9QF_dQsZQxwfoPka8Nb6lxrHc9EXWJ3IQ94BTxNYZwi4ezuAuVNN-KR5,9,1,2,1,intr,"boosting, definition",boosting,without,3.875,0.7562982351619874,extr,0.25629823516198735,0.006298235161987353,College/A levels,College,2.888888888888889,0.4075506654302435,non-affine,0.09244933456975651,FALSE,0,0,2,2
0-P4TbEL9QF_dQsZQxwfoPka8Nb6lxrHc9EXWJ3IQ94BTxNYZwi4ezuAuVNN-KR5,2,1,5,1,extr,"boosting, definition",boosting,without,3.875,0.7562982351619874,extr,0.25629823516198735,0.006298235161987353,College/A levels,College,2.888888888888889,0.4075506654302435,non-affine,0.09244933456975651,TRUE,1,1,5,5
0-P4TbEL9QF_dQsZQxwfoPka8Nb6lxrHc9EXWJ3IQ94BTxNYZwi4ezuAuVNN-KR5,10,1,4,1,extr,"boosting, definition",boosting,without,3.875,0.7562982351619874,extr,0.25629823516198735,0.006298235161987353,College/A levels,College,2.888888888888889,0.4075506654302435,non-affine,0.09244933456975651,TRUE,1,1,4,4
0-P4TbEL9QF_dQsZQxwfoPka8Nb6lxrHc9EXWJ3IQ94BTxNYZwi4ezuAuVNN-KR5,8,1,4,1,extr,"boosting, definition",boosting,without,3.875,0.7562982351619874,extr,0.25629823516198735,0.006298235161987353,College/A levels,College,2.888888888888889,0.4075506654302435,non-affine,0.09244933456975651,TRUE,1,1,4,4
0-P4TbEL9QF_dQsZQxwfoPka8Nb6lxrHc9EXWJ3IQ94BTxNYZwi4ezuAuVNN-KR5,6,1,4,1,extr,"boosting, definition",boosting,without,3.875,0.7562982351619874,extr,0.25629823516198735,0.006298235161987353,College/A levels,College,2.888888888888889,0.4075506654302435,non-affine,0.09244933456975651,TRUE,1,1,4,4
0H5WXLgpIv4lEeEUCSK9igxcE32ooSq_lKd40tnhZQ-4XFc_0FcQTbVuz-DHQpjF,8,0,4,0,extr,"boosting, definition",boosting,without,2.625,0.23489336904888528,intr,0.26510663095111475,0.015106630951114752,Undergraduate degree (BA/BSc/other),Undergraduate degree,3.7777777777777777,0.7880697379814923,affine,0.28806973798149227,FALSE,0,1,-4,2
0H5WXLgpIv4lEeEUCSK9igxcE32ooSq_lKd40tnhZQ-4XFc_0FcQTbVuz-DHQpjF,4,1,3,1,extr,"boosting, definition",boosting,without,2.625,0.23489336904888528,intr,0.26510663095111475,0.015106630951114752,Undergraduate degree (BA/BSc/other),Undergraduate degree,3.7777777777777777,0.7880697379814923,affine,0.28806973798149227,FALSE,0,0,3,3
0H5WXLgpIv4lEeEUCSK9igxcE32ooSq_lKd40tnhZQ-4XFc_0FcQTbVuz-DHQpjF,1,0,3,0,intr,"boosting, definition",boosting,without,2.625,0.23489336904888528,intr,0.26510663095111475,0.015106630951114752,Undergraduate degree (BA/BSc/other),Undergraduate degree,3.7777777777777777,0.7880697379814923,affine,0.28806973798149227,TRUE,1,0,-3,3
0H5WXLgpIv4lEeEUCSK9igxcE32ooSq_lKd40tnhZQ-4XFc_0FcQTbVuz-DHQpjF,2,0,3,0,extr,"boosting, definition",boosting,without,2.625,0.23489336904888528,intr,0.26510663095111475,0.015106630951114752,Undergraduate degree (BA/BSc/other),Undergraduate degree,3.7777777777777777,0.7880697379814923,affine,0.28806973798149227,FALSE,0,1,-3,3
0H5WXLgpIv4lEeEUCSK9igxcE32ooSq_lKd40tnhZQ-4XFc_0FcQTbVuz-DHQpjF,7,1,4,1,intr,"boosting, definition",boosting,without,2.625,0.23489336904888528,intr,0.26510663095111475,0.015106630951114752,Undergraduate degree (BA/BSc/other),Undergraduate degree,3.7777777777777777,0.7880697379814923,affine,0.28806973798149227,TRUE,1,1,4,4
0H5WXLgpIv4lEeEUCSK9igxcE32ooSq_lKd40tnhZQ-4XFc_0FcQTbVuz-DHQpjF,10,0,5,0,extr,"boosting, definition",boosting,without,2.625,0.23489336904888528,intr,0.26510663095111475,0.015106630951114752,Undergraduate degree (BA/BSc/other),Undergraduate degree,3.7777777777777777,0.7880697379814923,affine,0.28806973798149227,FALSE,0,1,-5,1
0H5WXLgpIv4lEeEUCSK9igxcE32ooSq_lKd40tnhZQ-4XFc_0FcQTbVuz-DHQpjF,5,1,3,1,intr,"boosting, definition",boosting,without,2.625,0.23489336904888528,intr,0.26510663095111475,0.015106630951114752,Undergraduate degree (BA/BSc/other),Undergraduate degree,3.7777777777777777,0.7880697379814923,affine,0.28806973798149227,TRUE,1,1,3,3
0H5WXLgpIv4lEeEUCSK9igxcE32ooSq_lKd40tnhZQ-4XFc_0FcQTbVuz-DHQpjF,6,0,5,0,extr,"boosting, definition",boosting,without,2.625,0.23489336904888528,intr,0.26510663095111475,0.015106630951114752,Undergraduate degree (BA/BSc/other),Undergraduate degree,3.7777777777777777,0.7880697379814923,affine,0.28806973798149227,FALSE,0,1,-5,1
0H5WXLgpIv4lEeEUCSK9igxcE32ooSq_lKd40tnhZQ-4XFc_0FcQTbVuz-DHQpjF,9,1,3,1,intr,"boosting, definition",boosting,without,2.625,0.23489336904888528,intr,0.26510663095111475,0.015106630951114752,Undergraduate degree (BA/BSc/other),Undergraduate degree,3.7777777777777777,0.7880697379814923,affine,0.28806973798149227,TRUE,1,1,3,3
0H5WXLgpIv4lEeEUCSK9igxcE32ooSq_lKd40tnhZQ-4XFc_0FcQTbVuz-DHQpjF,3,0,3,0,intr,"boosting, definition",boosting,without,2.625,0.23489336904888528,intr,0.26510663095111475,0.015106630951114752,Undergraduate degree (BA/BSc/other),Undergraduate degree,3.7777777777777777,0.7880697379814923,affine,0.28806973798149227,TRUE,1,0,-3,3
0rPMQfkTxp1BtoxvwMY-hEG2RQFJ5VG_W0y_kFOqsTYYlEpLc0bX8UYiKM8iudmd,4,0,5,0,extr,"boosting, definition",boosting,without,2.25,0.1288449392134522,intr,0.3711550607865478,0.12115506078654781,College/A levels,College,2.3333333333333335,0.18947165205564176,non-affine,0.31052834794435824,FALSE,0,1,-5,1
0rPMQfkTxp1BtoxvwMY-hEG2RQFJ5VG_W0y_kFOqsTYYlEpLc0bX8UYiKM8iudmd,9,1,4,1,intr,"boosting, definition",boosting,without,2.25,0.1288449392134522,intr,0.3711550607865478,0.12115506078654781,College/A levels,College,2.3333333333333335,0.18947165205564176,non-affine,0.31052834794435824,TRUE,1,1,4,4
0rPMQfkTxp1BtoxvwMY-hEG2RQFJ5VG_W0y_kFOqsTYYlEpLc0bX8UYiKM8iudmd,1,1,4,1,intr,"boosting, definition",boosting,without,2.25,0.1288449392134522,intr,0.3711550607865478,0.12115506078654781,College/A levels,College,2.3333333333333335,0.18947165205564176,non-affine,0.31052834794435824,TRUE,1,1,4,4
0rPMQfkTxp1BtoxvwMY-hEG2RQFJ5VG_W0y_kFOqsTYYlEpLc0bX8UYiKM8iudmd,2,1,3,1,extr,"boosting, definition",boosting,without,2.25,0.1288449392134522,intr,0.3711550607865478,0.12115506078654781,College/A levels,College,2.3333333333333335,0.18947165205564176,non-affine,0.31052834794435824,FALSE,0,0,3,3
0rPMQfkTxp1BtoxvwMY-hEG2RQFJ5VG_W0y_kFOqsTYYlEpLc0bX8UYiKM8iudmd,10,0,5,0,extr,"boosting, definition",boosting,without,2.25,0.1288449392134522,intr,0.3711550607865478,0.12115506078654781,College/A levels,College,2.3333333333333335,0.18947165205564176,non-affine,0.31052834794435824,FALSE,0,1,-5,1
0rPMQfkTxp1BtoxvwMY-hEG2RQFJ5VG_W0y_kFOqsTYYlEpLc0bX8UYiKM8iudmd,5,1,3,1,intr,"boosting, definition",boosting,without,2.25,0.1288449392134522,intr,0.3711550607865478,0.12115506078654781,College/A levels,College,2.3333333333333335,0.18947165205564176,non-affine,0.31052834794435824,TRUE,1,1,3,3
0rPMQfkTxp1BtoxvwMY-hEG2RQFJ5VG_W0y_kFOqsTYYlEpLc0bX8UYiKM8iudmd,8,0,5,0,extr,"boosting, definition",boosting,without,2.25,0.1288449392134522,intr,0.3711550607865478,0.12115506078654781,College/A levels,College,2.3333333333333335,0.18947165205564176,non-affine,0.31052834794435824,FALSE,0,1,-5,1
0rPMQfkTxp1BtoxvwMY-hEG2RQFJ5VG_W0y_kFOqsTYYlEpLc0bX8UYiKM8iudmd,6,0,5,0,extr,"boosting, definition",boosting,without,2.25,0.1288449392134522,intr,0.3711550607865478,0.12115506078654781,College/A levels,College,2.3333333333333335,0.18947165205564176,non-affine,0.31052834794435824,FALSE,0,1,-5,1
0rPMQfkTxp1BtoxvwMY-hEG2RQFJ5VG_W0y_kFOqsTYYlEpLc0bX8UYiKM8iudmd,3,1,4,1,intr,"boosting, definition",boosting,without,2.25,0.1288449392134522,intr,0.3711550607865478,0.12115506078654781,College/A levels,College,2.3333333333333335,0.18947165205564176,non-affine,0.31052834794435824,TRUE,1,1,4,4
0rPMQfkTxp1BtoxvwMY-hEG2RQFJ5VG_W0y_kFOqsTYYlEpLc0bX8UYiKM8iudmd,7,1,5,1,intr,"boosting, definition",boosting,without,2.25,0.1288449392134522,intr,0.3711550607865478,0.12115506078654781,College/A levels,College,2.3333333333333335,0.18947165205564176,non-affine,0.31052834794435824,TRUE,1,1,5,5
1pXHHNi3wP4YF7p_2eUPhsmnbletXd4sRIdGZvk79-LuiLZaON48zJkzXMv5zkdC,1,0,3,0,intr,"boosting, definition",boosting,without,2.75,0.289257360753972,intr,0.21074263924602799,-0.039257360753972015,College/A levels,College,3.111111111111111,0.5097921732922717,affine,0.009792173292271666,TRUE,1,0,-3,3
1pXHHNi3wP4YF7p_2eUPhsmnbletXd4sRIdGZvk79-LuiLZaON48zJkzXMv5zkdC,5,0,4,0,intr,"boosting, definition",boosting,without,2.75,0.289257360753972,intr,0.21074263924602799,-0.039257360753972015,College/A levels,College,3.111111111111111,0.5097921732922717,affine,0.009792173292271666,TRUE,1,0,-4,2
1pXHHNi3wP4YF7p_2eUPhsmnbletXd4sRIdGZvk79-LuiLZaON48zJkzXMv5zkdC,3,1,4,1,intr,"boosting, definition",boosting,without,2.75,0.289257360753972,intr,0.21074263924602799,-0.039257360753972015,College/A levels,College,3.111111111111111,0.5097921732922717,affine,0.009792173292271666,TRUE,1,1,4,4
1pXHHNi3wP4YF7p_2eUPhsmnbletXd4sRIdGZvk79-LuiLZaON48zJkzXMv5zkdC,6,0,2,0,extr,"boosting, definition",boosting,without,2.75,0.289257360753972,intr,0.21074263924602799,-0.039257360753972015,College/A levels,College,3.111111111111111,0.5097921732922717,affine,0.009792173292271666,FALSE,0,1,-2,4
1pXHHNi3wP4YF7p_2eUPhsmnbletXd4sRIdGZvk79-LuiLZaON48zJkzXMv5zkdC,8,0,4,0,extr,"boosting, definition",boosting,without,2.75,0.289257360753972,intr,0.21074263924602799,-0.039257360753972015,College/A levels,College,3.111111111111111,0.5097921732922717,affine,0.009792173292271666,FALSE,0,1,-4,2
1pXHHNi3wP4YF7p_2eUPhsmnbletXd4sRIdGZvk79-LuiLZaON48zJkzXMv5zkdC,2,0,4,0,extr,"boosting, definition",boosting,without,2.75,0.289257360753972,intr,0.21074263924602799,-0.039257360753972015,College/A levels,College,3.111111111111111,0.5097921732922717,affine,0.009792173292271666,FALSE,0,1,-4,2
1pXHHNi3wP4YF7p_2eUPhsmnbletXd4sRIdGZvk79-LuiLZaON48zJkzXMv5zkdC,7,1,5,1,intr,"boosting, definition",boosting,without,2.75,0.289257360753972,intr,0.21074263924602799,-0.039257360753972015,College/A levels,College,3.111111111111111,0.5097921732922717,affine,0.009792173292271666,TRUE,1,1,5,5
1pXHHNi3wP4YF7p_2eUPhsmnbletXd4sRIdGZvk79-LuiLZaON48zJkzXMv5zkdC,9,1,5,1,intr,"boosting, definition",boosting,without,2.75,0.289257360753972,intr,0.21074263924602799,-0.039257360753972015,College/A levels,College,3.111111111111111,0.5097921732922717,affine,0.009792173292271666,TRUE,1,1,5,5
1pXHHNi3wP4YF7p_2eUPhsmnbletXd4sRIdGZvk79-LuiLZaON48zJkzXMv5zkdC,4,0,4,0,extr,"boosting, definition",boosting,without,2.75,0.289257360753972,intr,0.21074263924602799,-0.039257360753972015,College/A levels,College,3.111111111111111,0.5097921732922717,affine,0.009792173292271666,FALSE,0,1,-4,2
1pXHHNi3wP4YF7p_2eUPhsmnbletXd4sRIdGZvk79-LuiLZaON48zJkzXMv5zkdC,10,0,5,0,extr,"boosting, definition",boosting,without,2.75,0.289257360753972,intr,0.21074263924602799,-0.039257360753972015,College/A levels,College,3.111111111111111,0.5097921732922717,affine,0.009792173292271666,FALSE,0,1,-5,1
1r9ti-e0kvV3NuKpKiEiri_-g_kgBHxXVywTeAEpDkIUc1LADG00_cp_DAhYByzS,9,1,4,1,intr,"boosting, definition",boosting,without,4.5,0.911142837309912,extr,0.41114283730991197,0.16114283730991197,Graduate degree (MA/MSc/MPhil/other),Graduate/doctorate degree,2.5555555555555554,0.26715276869871313,non-affine,0.23284723130128687,FALSE,0,0,4,4
1r9ti-e0kvV3NuKpKiEiri_-g_kgBHxXVywTeAEpDkIUc1LADG00_cp_DAhYByzS,4,0,3,0,extr,"boosting, definition",boosting,without,4.5,0.911142837309912,extr,0.41114283730991197,0.16114283730991197,Graduate degree (MA/MSc/MPhil/other),Graduate/doctorate degree,2.5555555555555554,0.26715276869871313,non-affine,0.23284723130128687,TRUE,1,0,-3,3
1r9ti-e0kvV3NuKpKiEiri_-g_kgBHxXVywTeAEpDkIUc1LADG00_cp_DAhYByzS,7,1,3,1,intr,"boosting, definition",boosting,without,4.5,0.911142837309912,extr,0.41114283730991197,0.16114283730991197,Graduate degree (MA/MSc/MPhil/other),Graduate/doctorate degree,2.5555555555555554,0.26715276869871313,non-affine,0.23284723130128687,FALSE,0,0,3,3
1r9ti-e0kvV3NuKpKiEiri_-g_kgBHxXVywTeAEpDkIUc1LADG00_cp_DAhYByzS,3,0,5,0,intr,"boosting, definition",boosting,without,4.5,0.911142837309912,extr,0.41114283730991197,0.16114283730991197,Graduate degree (MA/MSc/MPhil/other),Graduate/doctorate degree,2.5555555555555554,0.26715276869871313,non-affine,0.23284723130128687,FALSE,0,1,-5,1
1r9ti-e0kvV3NuKpKiEiri_-g_kgBHxXVywTeAEpDkIUc1LADG00_cp_DAhYByzS,8,0,5,0,extr,"boosting, definition",boosting,without,4.5,0.911142837309912,extr,0.41114283730991197,0.16114283730991197,Graduate degree (MA/MSc/MPhil/other),Graduate/doctorate degree,2.5555555555555554,0.26715276869871313,non-affine,0.23284723130128687,TRUE,1,0,-5,1
1r9ti-e0kvV3NuKpKiEiri_-g_kgBHxXVywTeAEpDkIUc1LADG00_cp_DAhYByzS,5,1,3,1,intr,"boosting, definition",boosting,without,4.5,0.911142837309912,extr,0.41114283730991197,0.16114283730991197,Graduate degree (MA/MSc/MPhil/other),Graduate/doctorate degree,2.5555555555555554,0.26715276869871313,non-affine,0.23284723130128687,FALSE,0,0,3,3
1r9ti-e0kvV3NuKpKiEiri_-g_kgBHxXVywTeAEpDkIUc1LADG00_cp_DAhYByzS,10,0,4,0,extr,"boosting, definition",boosting,without,4.5,0.911142837309912,extr,0.41114283730991197,0.16114283730991197,Graduate degree (MA/MSc/MPhil/other),Graduate/doctorate degree,2.5555555555555554,0.26715276869871313,non-affine,0.23284723130128687,TRUE,1,0,-4,2
1r9ti-e0kvV3NuKpKiEiri_-g_kgBHxXVywTeAEpDkIUc1LADG00_cp_DAhYByzS,2,0,5,0,extr,"boosting, definition",boosting,without,4.5,0.911142837309912,extr,0.41114283730991197,0.16114283730991197,Graduate degree (MA/MSc/MPhil/other),Graduate/doctorate degree,2.5555555555555554,0.26715276869871313,non-affine,0.23284723130128687,TRUE,1,0,-5,1
1r9ti-e0kvV3NuKpKiEiri_-g_kgBHxXVywTeAEpDkIUc1LADG00_cp_DAhYByzS,6,1,3,1,extr,"boosting, definition",boosting,without,4.5,0.911142837309912,extr,0.41114283730991197,0.16114283730991197,Graduate degree (MA/MSc/MPhil/other),Graduate/doctorate degree,2.5555555555555554,0.26715276869871313,non-affine,0.23284723130128687,TRUE,1,1,3,3
1r9ti-e0kvV3NuKpKiEiri_-g_kgBHxXVywTeAEpDkIUc1LADG00_cp_DAhYByzS,1,0,5,0,intr,"boosting, definition",boosting,without,4.5,0.911142837309912,extr,0.41114283730991197,0.16114283730991197,Graduate degree (MA/MSc/MPhil/other),Graduate/doctorate degree,2.5555555555555554,0.26715276869871313,non-affine,0.23284723130128687,FALSE,0,1,-5,1
2VJ9xDvyZb0p_XTPFQG1yrP06nIAMWehQxSztPtOQE5UFxie5oRu5k965LfkorkU,3,0,3,0,intr,"boosting, definition",boosting,without,3.5,0.5976197992556035,extr,0.09761979925560349,-0.1523802007443965,College/A levels,College,3.4444444444444446,0.6598833175440008,affine,0.15988331754400076,FALSE,0,1,-3,3
2VJ9xDvyZb0p_XTPFQG1yrP06nIAMWehQxSztPtOQE5UFxie5oRu5k965LfkorkU,4,1,4,1,extr,"boosting, definition",boosting,without,3.5,0.5976197992556035,extr,0.09761979925560349,-0.1523802007443965,College/A levels,College,3.4444444444444446,0.6598833175440008,affine,0.15988331754400076,TRUE,1,1,4,4
2VJ9xDvyZb0p_XTPFQG1yrP06nIAMWehQxSztPtOQE5UFxie5oRu5k965LfkorkU,7,1,5,1,intr,"boosting, definition",boosting,without,3.5,0.5976197992556035,extr,0.09761979925560349,-0.1523802007443965,College/A levels,College,3.4444444444444446,0.6598833175440008,affine,0.15988331754400076,FALSE,0,0,5,5
2VJ9xDvyZb0p_XTPFQG1yrP06nIAMWehQxSztPtOQE5UFxie5oRu5k965LfkorkU,10,0,4,0,extr,"boosting, definition",boosting,without,3.5,0.5976197992556035,extr,0.09761979925560349,-0.1523802007443965,College/A levels,College,3.4444444444444446,0.6598833175440008,affine,0.15988331754400076,TRUE,1,0,-4,2
2VJ9xDvyZb0p_XTPFQG1yrP06nIAMWehQxSztPtOQE5UFxie5oRu5k965LfkorkU,2,0,4,0,extr,"boosting, definition",boosting,without,3.5,0.5976197992556035,extr,0.09761979925560349,-0.1523802007443965,College/A levels,College,3.4444444444444446,0.6598833175440008,affine,0.15988331754400076,TRUE,1,0,-4,2
