id,age,education,education_coarse,condition,relevance,questionnaire,extr,extr_prctl,extr_type,extr_pro,extr_pro_c,ATI,ATI_prctl,ATI_type,ATI_pro
kplmdNMoK_FmeRo2IQsJdGD27cT8p3zXlgWk899vIB0CmauAx5U8QQ2QTuiCe2Ce,38,Undergraduate degree (BA/BSc/other),Undergraduate degree,"boosting, definition + test",boosting,with,2.125,0.10976519994893277,intr,0.39023480005106725,0.14023480005106725,3.5555555555555554,0.7058646369425364,affine,0.20586463694253643
KsYdfPeyw8IWVjnzWFOtd4e_8XCpZbn0V_86S5w2c-WpAQrhELcopCJ4uw2LAqlN,27,Undergraduate degree (BA/BSc/other),Undergraduate degree,"boosting, definition + test",boosting,with,3.5,0.5955162512918714,extr,0.09551625129187136,-0.15448374870812864,2.5555555555555554,0.26715276869871313,non-affine,0.23284723130128687
L1hjjhyef1_tKdnXD0aRjAE_28ULPV_5JWjEnthwrsw1cs1pMx9bfe7J7SvZ9Jz0,19,College/A levels,College,"boosting, definition + test",boosting,with,2.375,0.16547000377783586,intr,0.33452999622216417,0.08452999622216417,2.7777777777777777,0.3582841048572582,non-affine,0.1417158951427418
l88PihxxbJt0tRB5uXwCJA4tY5PXiCbJLl8xqFTjStsXwQu1VB-tDJe0PF4ppoEI,22,College/A levels,College,"boosting, definition + test",boosting,with,3.625,0.6591382367010992,extr,0.15913823670109917,-0.09086176329890083,1.4444444444444444,0.02784608540965164,non-affine,0.4721539145903484
Lbpn4vkHOv3WWABNXTJZboXRQD5WmatqdxbEtz1w24StEveeKo6_a-A2wxb-pxLG,33,Secondary school/GCSE,Secondary school/GCSE or less,"boosting, definition + test",boosting,with,1.5,0.027871243317871913,intr,0.47212875668212806,0.22212875668212806,3,0.45832630776244876,non-affine,0.04167369223755124
lIh9cDYGflh048NbDoDCoJvCvCwCZdgjmrzgdRWwcBmqCbLBa3bPjOnkCEj9irhs,31,College/A levels,College,"boosting, definition + test",boosting,with,2,0.07275776092547627,intr,0.42724223907452374,0.17724223907452374,2,0.10249866995949809,non-affine,0.3975013300405019
LKw9Tew5y3vUX3kRgtfDbRnI3oSF4gfSCu3fZAzbUrzOPjMThjphjjO_Y9GZ8skP,30,Undergraduate degree (BA/BSc/other),Undergraduate degree,"boosting, definition + test",boosting,with,2.75,0.2779679058978324,intr,0.22203209410216762,-0.02796790589783238,3.4444444444444446,0.6598833175440008,affine,0.15988331754400076
LQfbqloORnNTp1ityOrJbF2H4L-9tyfbm8h_PzWjya_S_39Ugh7n-uFPjo3xVHZ0,28,Undergraduate degree (BA/BSc/other),Undergraduate degree,"boosting, definition + test",boosting,with,1.125,0.009304786629422,intr,0.490695213370578,0.24069521337057798,2.3333333333333335,0.18947165205564176,non-affine,0.31052834794435824
MFo6IjwYmelq-ceiKy8WNx1ooO1jb5M8KUw6r1d72femSZB4GAYZtnLfOlN2IjDN,22,Undergraduate degree (BA/BSc/other),Undergraduate degree,"boosting, definition + test",boosting,with,2.375,0.1600184585044131,intr,0.3399815414955869,0.0899815414955869,4.444444444444445,0.9423643218194914,affine,0.44236432181949137
MgsXaCLumoI1vvkLvu-ifMaqyOmN7l6z0xQNIGwAp2_H5PIZZFbr6o7MHNFaf2xf,25,Undergraduate degree (BA/BSc/other),Undergraduate degree,"boosting, definition + test",boosting,with,2.75,0.26915037450936147,intr,0.23084962549063853,-0.019150374509361467,2.4444444444444446,0.22643286628317424,non-affine,0.27356713371682573
mn3Py_Tv28j7D5F96vvzC3_IAzl_QLbGQZr15uxo3ne5ttOSkDC5NLKfITbHJ7JM,32,Undergraduate degree (BA/BSc/other),Undergraduate degree,"boosting, definition + test",boosting,with,3,0.380803653129394,intr,0.11919634687060598,-0.13080365312939402,2.3333333333333335,0.18947165205564176,non-affine,0.31052834794435824
mrida-PYhmG5fguu-VBzk3SevyxiIb4H-jA7xK6VMmcNV8V4Iro6RWCHS-lLgsU2,27,Undergraduate degree (BA/BSc/other),Undergraduate degree,"boosting, definition + test",boosting,with,2.875,0.32814002375889667,intr,0.17185997624110333,-0.07814002375889667,3.4444444444444446,0.6598833175440008,affine,0.15988331754400076
MSAcT80Iq_ng9_9W4UVsP_6QizDdqM9Ur6U3AHMJYno-0eLfmM5bVbr4w_0STh0E,36,Secondary school/GCSE,Secondary school/GCSE or less,"boosting, definition + test",boosting,with,3.625,0.6638804306366265,extr,0.1638804306366265,-0.0861195693633735,2.3333333333333335,0.18947165205564176,non-affine,0.31052834794435824
N8HuFqYxmNA04UEeA_KGvH4Qmei7YQ-QPtAFTa8jNmg0MxuC9pKe-jy42DySrynh,29,Graduate degree (MA/MSc/MPhil/other),Graduate/doctorate degree,"boosting, definition + test",boosting,with,4.625,0.9288164562605203,extr,0.42881645626052034,0.17881645626052034,1.5555555555555556,0.03719252224216346,non-affine,0.46280747775783654
NIBK5x6hW2ytmlZ1wquatdc2aE3mgzetlTmKILhHt_rUjuZT66Ml37jBXfPR-N0N,33,Graduate degree (MA/MSc/MPhil/other),Graduate/doctorate degree,"boosting, definition + test",boosting,with,2.25,0.1361402189644524,intr,0.3638597810355476,0.11385978103554761,4.444444444444445,0.9423643218194914,affine,0.44236432181949137
NmtdOMOLzCWITcelHvBHYjhL66xQ2NFPCgs-ue603K_4sQA_OxSi9Qy337Ob6ydi,19,College/A levels,College,"boosting, definition + test",boosting,with,3.875,0.7562982351619874,extr,0.25629823516198735,0.006298235161987353,3.7777777777777777,0.7880697379814923,affine,0.28806973798149227
nTg2UXBo2jbonZPOV_9NCErhemLMLWotdCgzl1YUZQhB_n1U14HAsgmz5n9HA6xC,29,Undergraduate degree (BA/BSc/other),Undergraduate degree,"boosting, definition + test",boosting,with,2.125,0.1002339256035371,intr,0.3997660743964629,0.1497660743964629,2.3333333333333335,0.18947165205564176,non-affine,0.31052834794435824
ntkWmQL1evqidNGflLz-6zBfCo8lqbIVoTiaO0S_L54qrsD9bgIgqmJw0o1dfZBL,36,Graduate degree (MA/MSc/MPhil/other),Graduate/doctorate degree,"boosting, definition + test",boosting,with,1.125,0.010058036239739,intr,0.489941963760261,0.239941963760261,2.888888888888889,0.4075506654302435,non-affine,0.09244933456975651
nXKMcUe97gG_QbBJJmILNSgv0OFgRQYrjpS6oaJOfvcCZbKdbZYBAOL7zoYKDfii,21,Secondary school/GCSE,Secondary school/GCSE or less,"boosting, definition + test",boosting,with,2.25,0.1332602629025054,intr,0.36673973709749463,0.11673973709749463,4,0.8550040836957316,affine,0.35500408369573155
o-kuc79BToOa1O_6LBLcSORwu-4_gGNg0P_Tsu_fXK88ZTgw4ba7Y7JapRkObyDg,21,Undergraduate degree (BA/BSc/other),Undergraduate degree,"boosting, definition + test",boosting,with,4.25,0.8667397370974946,extr,0.36673973709749463,0.11673973709749463,2.4444444444444446,0.22643286628317424,non-affine,0.27356713371682573
O8TEyc9IItK7c_FwOtHQOMcKn7o5_43iNu6SkTRde-Vvl-W_ocsVsqjvNaYjSV1M,25,College/A levels,College,"boosting, definition + test",boosting,with,4.125,0.8147679563775835,extr,0.3147679563775835,0.06476795637758348,3.2222222222222223,0.5610952969881974,affine,0.06109529698819738
OLN17qt-WqZgR6n9Lmd42TxuhEw1CPlNDQWJkfa8QPj-C3FM8dwmXjmmFRLdHSBl,18,College/A levels,College,"boosting, definition + test",boosting,with,4.375,0.8943502263331448,extr,0.39435022633314476,0.14435022633314476,2.888888888888889,0.4075506654302435,non-affine,0.09244933456975651
oryAdgMmdXcJFMrVc3MOzCCfeq95FwwMYTrDE_u8xjnT-Vduf4jzJJ_J4zuyOMvb,33,Undergraduate degree (BA/BSc/other),Undergraduate degree,"boosting, definition + test",boosting,with,1.875,0.06610616611319933,intr,0.4338938338868007,0.1838938338868007,4.555555555555555,0.9558220062871597,affine,0.45582200628715974
OuSBwamXLmZ_9PObvXTQrjx1T8qPIdk6bvUnqlKAn9HarXlTVFOufU4mgvd4kuak,27,College/A levels,College,"boosting, definition + test",boosting,with,3.125,0.432375439317619,intr,0.06762456068238099,-0.18237543931761901,3,0.45832630776244876,non-affine,0.04167369223755124
OY7LM-VMwN4vcbwVF9oQUJELWugkxr-j6P4MTyKnRwzOtDkP2juNkG97YTOikNsI,33,Doctorate degree (PhD/MD/other),Graduate/doctorate degree,"boosting, definition + test",boosting,with,1,0.0070144656941902046,intr,0.49298553430580977,0.24298553430580977,1.5555555555555556,0.03719252224216346,non-affine,0.46280747775783654
P1cfldcKQpr55Sqbtpy8dGG3QzYxw3Y-OK6jUkmOCQSf-OlpGh_2sK4RsScMzqir,26,Undergraduate degree (BA/BSc/other),Undergraduate degree,"boosting, definition + test",boosting,with,3.375,0.5284716645164785,extr,0.028471664516478534,-0.22152833548352147,2.7777777777777777,0.3582841048572582,non-affine,0.1417158951427418
PDE6C26FOdSy4eTrrFu352wDi-yDbxBBIXklCryQ_P1sp7yVaC-GH2rdo6d8XUK0,35,Secondary school/GCSE,Secondary school/GCSE or less,"boosting, definition + test",boosting,with,4.25,0.8542747726716675,extr,0.3542747726716675,0.10427477267166751,2.7777777777777777,0.3582841048572582,non-affine,0.1417158951427418
pdprmoScWlPcc_ZF-n8xwv1KKTRt05R9oXORNorrxQAcH-C9ThGCyoO4e-63xiYX,35,Doctorate degree (PhD/MD/other),Graduate/doctorate degree,"boosting, definition + test",boosting,with,2.375,0.1573293969362782,intr,0.34267060306372177,0.09267060306372177,1.6666666666666667,0.04895831793880404,non-affine,0.45104168206119594
ppLxaj3wV5EQn6rG0HSJiI-RrntO5BguwWazHStebRWQrgM4oTxm6Xwsk_bJgLIG,26,Secondary school/GCSE,Secondary school/GCSE or less,"boosting, definition + test",boosting,with,2.25,0.12204286086888153,intr,0.3779571391311185,0.1279571391311185,2.5555555555555554,0.26715276869871313,non-affine,0.23284723130128687
qelseZ1msOgRQA8AafmIYRBHqJwX20ycSk7JD731gnpDUMGsQANI7XjtMBPXVHrk,29,College/A levels,College,"boosting, definition + test",boosting,with,3.375,0.5372097236801329,extr,0.03720972368013287,-0.21279027631986713,2.111111111111111,0.12750953606128893,non-affine,0.3724904639387111
qnxnBkHQ9OSk4Vo9wo7k0knIgaAm7Da_riW_C_kX8OBB69XMAhdTkVLKzY1MLEh8,35,College/A levels,College,"boosting, definition + test",boosting,with,2.625,0.23246006031229044,intr,0.26753993968770956,0.01753993968770956,3.2222222222222223,0.5610952969881974,affine,0.06109529698819738
QyjB2NwvTTxocdfnqKVyMT6f8zUZVKuMmxb_pcIl4nRCFED_Olxnq4gDpekTWwMg,20,Undergraduate degree (BA/BSc/other),Undergraduate degree,"boosting, definition + test",boosting,with,2.125,0.10564977366685524,intr,0.39435022633314476,0.14435022633314476,3.3333333333333335,0.6113907830650629,affine,0.11139078306506289
REYyN80x-nk1bIvYSSDccvODLjiXahB-Bbtl6QLfqv0COnWErfGh4IFskT9k4O2H,38,College/A levels,College,"boosting, definition + test",boosting,with,2.5,0.20865093280417166,intr,0.2913490671958283,0.041349067195828315,2.3333333333333335,0.18947165205564176,non-affine,0.31052834794435824
rGb68kBvmsnutfvXV8_6Dfhvh6G0y0ZD3ZuxvoCkSzkm_kxnVH6Rv3CRxYDtpcJv,20,College/A levels,College,"boosting, definition + test",boosting,with,3.625,0.6615388804893103,extr,0.1615388804893103,-0.08846111951068969,3.5555555555555554,0.7058646369425364,affine,0.20586463694253643
rHVpyrwKYvDAeyrQe6JtmjfJRJ2ADk2JhzzKM5isWABqQJPLSYICX4V2NmWkUEJ0,18,College/A levels,College,"boosting, definition + test",boosting,with,3.5,0.609408524566425,extr,0.10940852456642502,-0.14059147543357498,2.5555555555555554,0.26715276869871313,non-affine,0.23284723130128687
RjRvM7EaU8bBNXDJrxaI0Pi16amJnQxD8iP_h6ceesFXd62oUjKvc8hfeM8Q4PQH,26,Undergraduate degree (BA/BSc/other),Undergraduate degree,"boosting, definition + test",boosting,with,2.75,0.26915037450936147,intr,0.23084962549063853,-0.019150374509361467,2.7777777777777777,0.3582841048572582,non-affine,0.1417158951427418
rYMrYbxCSipomVmtBx89aZH48wvSJv_HZXzEBZLs50u4_jBvC0T-nLrlDw1sUc1k,28,Secondary school/GCSE,Secondary school/GCSE or less,"boosting, definition + test",boosting,with,2,0.08043165981463833,intr,0.41956834018536165,0.16956834018536165,3.2222222222222223,0.5610952969881974,affine,0.06109529698819738
sOTe1Qz7V6P8vSl84CHb8Dq442qNdJZz9eyU-m-XTNqcn07_qAhjZMLrbgHCFNuj,40,Graduate degree (MA/MSc/MPhil/other),Graduate/doctorate degree,"boosting, definition + test",boosting,with,4.625,0.9317252432944407,extr,0.43172524329444073,0.18172524329444073,3.6666666666666665,0.7487440315963316,affine,0.24874403159633163
ssd_4xEKYdRgqZXeJ4V4-0vG2fSQ9k309WQyvazD2TNWOeQJ261Hq4MpbtkE8Da4,30,College/A levels,College,"boosting, definition + test",boosting,with,3.375,0.5420325054004742,extr,0.04203250540047421,-0.2079674945995258,3.7777777777777777,0.7880697379814923,affine,0.28806973798149227
sYi0KModBMJ9AXgK_1DWDdaJpK42kb864iK44zg_ovX94cKrYKftIFv4NJCZ2HqD,37,Graduate degree (MA/MSc/MPhil/other),Graduate/doctorate degree,"boosting, definition + test",boosting,with,4.875,0.9604075165524651,extr,0.46040751655246515,0.21040751655246515,3.3333333333333335,0.6113907830650629,affine,0.11139078306506289
SZ1CDx8PTzwUIbkIgYz8-cQcZfD-Pa1zg-AOCtbRbiAT6-abIB9qLSz2cDQvzXyM,38,College/A levels,College,"boosting, definition + test",boosting,with,3.5,0.6179114221889527,extr,0.11791142218895267,-0.13208857781104733,2.6666666666666665,0.3112719958575155,non-affine,0.18872800414248447
sZUaeqczmE0CgbjD1qZxiVP3iX3I7M2SVAIXTRQsesCaO-W9f6Z2oOiwSfvMCRkr,34,College/A levels,College,"boosting, definition + test",boosting,with,2.125,0.10515960608812099,intr,0.39484039391187903,0.14484039391187903,2.2222222222222223,0.15647678378182311,non-affine,0.3435232162181769
tfrEUNwrdVxHp6VcYTY76STmS9lHJqrXM5L4MtNnEkqg_H3EJ2v_NJ5i_IY4S1wL,35,Undergraduate degree (BA/BSc/other),Undergraduate degree,"boosting, definition + test",boosting,with,1.875,0.05997957785721835,intr,0.44002042214278164,0.19002042214278164,4,0.8550040836957316,affine,0.35500408369573155
Txct0Ad0g1_61AH6r6Jga1DBowWdL5bYpHUB03CrpPrlRFE9L_CRiQRweZeA3JRt,23,Undergraduate degree (BA/BSc/other),Undergraduate degree,"boosting, definition + test",boosting,with,2.875,0.3164930616610552,intr,0.18350693833894482,-0.06649306166105518,4.444444444444445,0.9423643218194914,affine,0.44236432181949137
UfOe8iQWY9OHYuZqt-hbTuqguFYzySrMdK7cgo3Dy_MlzVJzOP38Oj4djNATxicX,37,Undergraduate degree (BA/BSc/other),Undergraduate degree,"boosting, definition + test",boosting,with,2.5,0.20437738310966708,intr,0.2956226168903329,0.04562261689033292,2.888888888888889,0.4075506654302435,non-affine,0.09244933456975651
UlJHdTGCRy8-9gF0X3LS-XK4fyJ6n0u-kHqS0PlPnXboCbo6PFiZWbXnravX3cXW,26,Undergraduate degree (BA/BSc/other),Undergraduate degree,"boosting, definition + test",boosting,with,3.5,0.5826943827690921,extr,0.08269438276909213,-0.16730561723090787,3.2222222222222223,0.5610952969881974,affine,0.06109529698819738
uNgqDDW4H4DsslfVxWjnvHCFDBCwwLJ7Ty7N8lHqaVOl2EC4XcmCyiA-cxlcBg4K,28,Graduate degree (MA/MSc/MPhil/other),Graduate/doctorate degree,"boosting, definition + test",boosting,with,2.625,0.23489336904888528,intr,0.26510663095111475,0.015106630951114752,5,0.9868221564128329,affine,0.4868221564128329
Utv-N7vRS4S83shWy9NvEsddf1De6pHvSU8lnx-blJQZzD-K4L6WDum9UxkM2kSH,25,Undergraduate degree (BA/BSc/other),Undergraduate degree,"boosting, definition + test",boosting,with,1.75,0.04323813274683282,intr,0.4567618672531672,0.2067618672531672,4.888888888888889,0.9817687190238286,affine,0.48176871902382856
UueV6TmBtfXjlW6ikTLu5pamiOyG-GINPpWuG6mwxg738slevOwY9NjP3C05hX8h,23,Graduate degree (MA/MSc/MPhil/other),Graduate/doctorate degree,"boosting, definition + test",boosting,with,3.25,0.4775992963504935,intr,0.022400703649506526,-0.22759929635049347,2.4444444444444446,0.22643286628317424,non-affine,0.27356713371682573
UYaQ8hBCnisNUDbXGGWPyeQOa9HlmHTQWPA5YcmlFHCwg-FX6GTwto-utP3-r-4c,23,College/A levels,College,"boosting, definition + test",boosting,with,1,0.004879273125843233,intr,0.49512072687415676,0.24512072687415676,2,0.10249866995949809,non-affine,0.3975013300405019
vDTiuWms_k7eqzARxx-5sNv0AGWZGBShzdY9h24ewRPKOh6TmWtvSBp3Ik_Obvrj,26,Secondary school/GCSE,Secondary school/GCSE or less,"boosting, definition + test",boosting,with,1.25,0.011795170339536155,intr,0.48820482966046386,0.23820482966046386,3,0.45832630776244876,non-affine,0.04167369223755124
VfQAAwZqbMC3uPz3BW8Kp2qk63QBjyYl50X8emk2MxnniQNm4ArJ6tVn0slPNxkx,30,Graduate degree (MA/MSc/MPhil/other),Graduate/doctorate degree,"boosting, definition + test",boosting,with,2.75,0.2779679058978324,intr,0.22203209410216762,-0.02796790589783238,4,0.8550040836957316,affine,0.35500408369573155
VgiP0FdmajoRhR6vkO-g_AY4d8hKH5DT8u7xjWi9aJiMDUF3SmZVcPBRcXbqb0Mw,28,Secondary school/GCSE,Secondary school/GCSE or less,"boosting, definition + test",boosting,with,3,0.37629830090776895,intr,0.12370169909223105,-0.12629830090776895,3.7777777777777777,0.7880697379814923,affine,0.28806973798149227
Vgnp3H4BezgEKBSRfb8ueKOA8dV8NVhh4ATLJHameJ5oou8w6O0yGSZQaOduu1pQ,35,Undergraduate degree (BA/BSc/other),Undergraduate degree,"boosting, definition + test",boosting,with,2.625,0.23246006031229044,intr,0.26753993968770956,0.01753993968770956,4.444444444444445,0.9423643218194914,affine,0.44236432181949137
ViPYaL7xg2F-jVaJMYZdVjAjdyucVkgzrzCQ5EeY3PcmlQZ2T6-xLUwB1_LlOUCU,38,Undergraduate degree (BA/BSc/other),Undergraduate degree,"boosting, definition + test",boosting,with,1.875,0.06609065253076823,intr,0.43390934746923177,0.18390934746923177,3.111111111111111,0.5097921732922717,affine,0.009792173292271666
vqHaNEJLx8WIS3ApdbefL9Flfu4-MbeGeAYT_PwXz6xfBwqoVXK-wE8Xd2KjqnBy,27,Graduate degree (MA/MSc/MPhil/other),Graduate/doctorate degree,"boosting, definition + test",boosting,with,3.5,0.5955162512918714,extr,0.09551625129187136,-0.15448374870812864,2.5555555555555554,0.26715276869871313,non-affine,0.23284723130128687
vW_41gicr01hfFzdGgoX-liYWd7IgfJXC3gN-rqf8s_wb11tPu12hwvcU-cfgSPa,31,Graduate degree (MA/MSc/MPhil/other),Graduate/doctorate degree,"boosting, definition + test",boosting,with,2.75,0.2668978778621933,intr,0.23310212213780668,-0.016897877862193322,3.4444444444444446,0.6598833175440008,affine,0.15988331754400076
vX15F87PrekWKKL1_LOeKq8xNlfskNuEDC80j5-VXlXnO_GQEMagNUdp3CVsfx5V,38,College/A levels,College,"boosting, definition + test",boosting,with,2.25,0.13810144330898888,intr,0.3618985566910111,0.11189855669101112,2.111111111111111,0.12750953606128893,non-affine,0.3724904639387111
wCDolqXt2OqBhd7plL5-MnNQeojG9vxqM0jby7SDogUGjoA2KRHoTVOAYC52QQtw,23,College/A levels,College,"boosting, definition + test",boosting,with,4.75,0.9483660831825425,extr,0.44836608318254245,0.19836608318254245,2.888888888888889,0.4075506654302435,non-affine,0.09244933456975651
WPQJg8vdTdI_laptV5nHhpSbGF1XyE1hbjZvSWC2WplQcsoKdjGm4si_s4K3JZ8s,20,College/A levels,College,"boosting, definition + test",boosting,with,2,0.08243326987395454,intr,0.41756673012604545,0.16756673012604545,2.6666666666666665,0.3112719958575155,non-affine,0.18872800414248447
wQjEwPzBIROIrTh1R_ecspvQ3XEhRpZ9bbvQCPcxQLxovOelHySECQwEw2gUPnvd,31,Undergraduate degree (BA/BSc/other),Undergraduate degree,"boosting, definition + test",boosting,with,3.75,0.6875398187706775,extr,0.1875398187706775,-0.06246018122932251,1.7777777777777777,0.06352488387403976,non-affine,0.43647511612596024
WYKgsPeDH9-HY3ev8cxU2U__Y6eM9h-A22NA3G5eUz5TAHY9UoAYEw7jdG51UwQ2,33,Secondary school/GCSE,Secondary school/GCSE or less,"boosting, definition + test",boosting,with,2.5,0.20437738310966708,intr,0.2956226168903329,0.04562261689033292,2.2222222222222223,0.15647678378182311,non-affine,0.3435232162181769
XeYEqMe4fUn0Nw3ls5HNqOLm983Cw-Q1YXhxiCTRgr0C8Y98C6adwr1ZoVzV4ziu,22,Undergraduate degree (BA/BSc/other),Undergraduate degree,"boosting, definition + test",boosting,with,2.625,0.23777341932775467,intr,0.26222658067224536,0.012226580672245357,2.888888888888889,0.4075506654302435,non-affine,0.09244933456975651
xL-PjSiLTC1faQ7cLyjOQr-PFs3bLrgppzP0FAULPJKyR67Jc5rJApev-uwoCV1f,37,Doctorate degree (PhD/MD/other),Graduate/doctorate degree,"boosting, definition + test",boosting,with,3.125,0.4416689656402139,intr,0.058331034359786094,-0.1916689656402139,3.6666666666666665,0.7487440315963316,affine,0.24874403159633163
XSlbdzAlUSa3ALwgIsWmbbfMDM7QzlNe3sGB-rP5YdHoMwGVYCCS61Wej7PtWNCv,38,College/A levels,College,"boosting, definition + test",boosting,with,3.125,0.45356210299507776,intr,0.046437897004922235,-0.20356210299507776,3,0.45832630776244876,non-affine,0.04167369223755124
xZvjI0EQ1bd5Qqfn-qUIGKnc3V6UGm6CH67shbUsyMMISuj-hG7UlfTRPcK-m_R7,22,College/A levels,College,"boosting, definition + test",boosting,with,3.5,0.6062902057287619,extr,0.10629020572876191,-0.1437097942712381,1.7777777777777777,0.06352488387403976,non-affine,0.43647511612596024
YOulkMyyCzZoPRo2_PZdLaAkWRkKpc9PbIKs48YvHSqx-nTFeaM5O2y7tAzQEItV,36,College/A levels,College,"boosting, definition + test",boosting,with,2,0.08649841376682171,intr,0.4135015862331783,0.1635015862331783,2.7777777777777777,0.3582841048572582,non-affine,0.1417158951427418
YPPRnjH7rJV9XUtGD-iVRp4BoB00nMOcuNKfgXlJXp0BfkvP7fH1VeKFaFWmv-H8,39,College/A levels,College,"boosting, definition + test",boosting,with,3.875,0.760772972975113,extr,0.26077297297511304,0.010772972975113038,4,0.8550040836957316,affine,0.35500408369573155
yu8byTktyP40Nf_9sED5is7KVtvr7v-4QrSY8JEIG9LnVFmeVym7Whxbm7-JYxGV,36,Graduate degree (MA/MSc/MPhil/other),Graduate/doctorate degree,"boosting, definition + test",boosting,with,2.75,0.29512922565738586,intr,0.20487077434261414,-0.04512922565738586,3.6666666666666665,0.7487440315963316,affine,0.24874403159633163
z40IguDx8ieVXOLk_aepgJPSPIVaCQ1GKssA6N2xcsY8XA_SpfHiKQyG62WFxAXe,32,Graduate degree (MA/MSc/MPhil/other),Graduate/doctorate degree,"boosting, definition + test",boosting,with,1.25,0.011614021376305782,intr,0.4883859786236942,0.2383859786236942,1,0.007544568732034373,non-affine,0.49245543126796565
z8-0XcuL6-ivXE2rob-WyCfuM0K3orBuGrcgGMqCfN7KZSsh1TzQeYOm-u54fWCk,32,Doctorate degree (PhD/MD/other),Graduate/doctorate degree,"boosting, definition + test",boosting,with,1.875,0.05850877473898226,intr,0.44149122526101775,0.19149122526101775,2.3333333333333335,0.18947165205564176,non-affine,0.31052834794435824
zE0Ch3z6daaS5LMCcQ4_-MUe1Ci06CNWHOHBwc0n11LnIhG7hqKzK9y1YVnjh7Dx,28,Undergraduate degree (BA/BSc/other),Undergraduate degree,"boosting, definition + test",boosting,with,1.75,0.04707384517339684,intr,0.45292615482660314,0.20292615482660314,2.111111111111111,0.12750953606128893,non-affine,0.3724904639387111
zEz2N7ksVEvKYByPe8K0GXiyvI7w3RFTj0a9mGQfYlpOeUqV4u0kJM_8VCg8-6Ro,37,Graduate degree (MA/MSc/MPhil/other),Graduate/doctorate degree,"boosting, definition + test",boosting,with,1.75,0.0503671270150136,intr,0.4496328729849864,0.1996328729849864,1,0.007544568732034373,non-affine,0.49245543126796565
zg4fN8SqYS_UqZx2v0o00NIaWyhBpI5kFHVKosEECNvp75ZbfiK1J3sBFm-hPBcb,32,Undergraduate degree (BA/BSc/other),Undergraduate degree,"boosting, definition + test",boosting,with,2.125,0.09913137034009857,intr,0.40086862965990144,0.15086862965990144,3.3333333333333335,0.6113907830650629,affine,0.11139078306506289
ZGA7gMFHblt-LE9wp7Nd5mAuNtzH_iWwjb-trqTzIWXCVVmOal0do0pFsSAHCsZX,23,College/A levels,College,"boosting, definition + test",boosting,with,4,0.7842176254381202,extr,0.28421762543812024,0.034217625438120236,3.5555555555555554,0.7058646369425364,affine,0.20586463694253643
ZqaqvVjq--ruMxL54I531ZYJRobKenfguV3SoiUojo6KOHbmeifd_zIZU3WuEPf_,20,Secondary school/GCSE,Secondary school/GCSE or less,"boosting, definition + test",boosting,with,2.875,0.33846111951068963,intr,0.16153888048931037,-0.08846111951068963,3.3333333333333335,0.6113907830650629,affine,0.11139078306506289
_Nngs9G4dXBeuLZGTKgjUwQd0eXK_In2fLkObpBL7MoFiS501GLPvcpuYQOaAotx,26,College/A levels,College,"control, definition",control,without,3.875,0.7326604201336635,extr,0.2326604201336635,-0.017339579866336496,2.7777777777777777,0.3582841048572582,non-affine,0.1417158951427418
-jtiI33k8n2jlFbL3bZ05nKOp_d5uYkqyNI_oq49WvVRs0pNmwBNjukyY-0RBYwA,34,Graduate degree (MA/MSc/MPhil/other),Graduate/doctorate degree,"control, definition",control,without,3.5,0.5893240204964121,extr,0.08932402049641208,-0.16067597950358792,3.111111111111111,0.5097921732922717,affine,0.009792173292271666
0yYVXlSzMmTLZjkekcI1RjZqBDffy-koWhOJUaNxLYGdgXyu_e2k3St2ecKH7c5g,33,Undergraduate degree (BA/BSc/other),Undergraduate degree,"control, definition",control,without,2.875,0.33779873879866107,intr,0.16220126120133893,-0.08779873879866107,2,0.10249866995949809,non-affine,0.3975013300405019
1CZ3Ks7bXYZZaTCEMRrPE2i6QOHvIW3ygHUMZg26zyLBwGhBXqIalreaOI8vvrHB,38,Doctorate degree (PhD/MD/other),Graduate/doctorate degree,"control, definition",control,without,2.25,0.13810144330898888,intr,0.3618985566910111,0.11189855669101112,3.111111111111111,0.5097921732922717,affine,0.009792173292271666
1L0KdoFur0du8hXEeOI0WPm3uM-lkXy2t63zGp9Dj9TmF5lvOgWYzwt93el3mtwV,29,Undergraduate degree (BA/BSc/other),Undergraduate degree,"control, definition",control,without,3.375,0.5372097236801329,extr,0.03720972368013287,-0.21279027631986713,2.4444444444444446,0.22643286628317424,non-affine,0.27356713371682573
2-aSTUKa1fBSDkBBzjfntO_mlUSt6qTOEPldAVn89YKSGFNBN3SL1IHN-90p1Rmb,29,Undergraduate degree (BA/BSc/other),Undergraduate degree,"control, definition",control,without,2.75,0.2764545386971833,intr,0.22354546130281672,-0.026454538697183283,3.7777777777777777,0.7880697379814923,affine,0.28806973798149227
2owPeWFXd97waA2M9NzqghJo5FHmOKuaWbUomE6Z28vi41o58Slayp3Nw8dHQJ6V,39,Undergraduate degree (BA/BSc/other),Undergraduate degree,"control, definition",control,without,2.375,0.17372153826334583,intr,0.3262784617366542,0.0762784617366542,1.5555555555555556,0.03719252224216346,non-affine,0.46280747775783654
3CEKRmd9zpdvhRR2wpzIW8eVl5Qb5B9QudgWaUp1SrCqH0vWdIkQJIPeG8Z-RoNh,39,Secondary school/GCSE,Secondary school/GCSE or less,"control, definition",control,without,2.625,0.25307796415748574,intr,0.24692203584251426,-0.0030779641574857353,2.3333333333333335,0.18947165205564176,non-affine,0.31052834794435824
